ID_DECLARATION;TYPE_DECLARATION;SOUS TYPE DECLARATION;ADRESSE;CODE POSTAL;VILLE;ARRONDISSEMENT;CONSEIL DE QUARTIER;DATE DECLARATION;ANNEE_DECLARATION;MOIS_DECLARATION;OUTIL SOURCE;INTERVENANT;ID_DMR;geo_shape;geo_point_2d
4441;Objets abandonnés;Autres objets encombrants abandonnés;29 rue de la Plaine, 75020 PARIS;75020;Paris 20;20;PLAINE LAGNY;2021-01-04;2021;1;Page DMR Paris.fr;Ramen en tant que prestataire de DansMaRue;S2021A004441;"{""coordinates"": [2.40241339690597, 48.85004400162224], ""type"": ""Point""}";48.85004400162224,2.40241339690597
4443;Graffitis, tags, affiches et autocollants;Graffitis sur mur, façade sur rue, pont;9 rue de la Roquette, 75011 PARIS;75011;Paris 11;11;BASTILLE - POPINCOURT;2021-01-04;2021;1;Page DMR Paris.fr;graffitis;S2021A004443;"{""coordinates"": [2.370931093909332, 48.85405299933636], ""type"": ""Point""}";48.85405299933636,2.370931093909332
4456;Éclairage / Électricité;Éclairage public éteint la nuit;1V rue du Docteur Babinski, 75018 PARIS;75018;Paris 18;18;MOSKOWA - PORTE MONTMARTRE - PORTE DE CLIGNANCOURT;2021-01-04;2021;1;Page DMR Paris.fr;Prestataire de la DVD opérant sur tout Paris (Éclairage et signalisation lumineuse);S2021A004456;"{""coordinates"": [2.334701302326425, 48.90104299988357], ""type"": ""Point""}";48.90104299988357,2.334701302326425
4459;Graffitis, tags, affiches et autocollants;Graffitis sur mur, façade sur rue, pont;56 Rue Coriolis, 75012 PARIS;75012;Paris 12;12;BERCY;2021-01-04;2021;1;Androï;graffitis;G2021A004459;"{""coordinates"": [2.388781501258106, 48.83828700257627], ""type"": ""Point""}";48.83828700257627,2.388781501258106
4470;Graffitis, tags, affiches et autocollants;Affiches, autocollants ou graffitis sur autres supports:[] Hors champ du prestataire de désaffichage / dégraffitage;58 Rue Coriolis, 75012 PARIS;75012;Paris 12;12;BERCY;2021-01-04;2021;1;Androï;DPE-STPP-DT;G2021A004470;"{""coordinates"": [2.389009196112244, 48.838890001131944], ""type"": ""Point""}";48.838890001131944,2.389009196112244
2008;Objets abandonnés;Autres objets encombrants abandonnés;195 Rue du Faubourg Saint-Martin, 75010 PARIS;75010;Paris 10;10;LOUIS BLANC - AQUEDUC;2021-01-03;2021;1;Androï;Ramen en tant que prestataire de DansMaRue;G2021A002008;"{""coordinates"": [2.36320800605348, 48.87971999485414], ""type"": ""Point""}";48.87971999485414,2.36320800605348
2860;Éclairage / Électricité;Fils électriques apparents sur lampadaire ou sur armoire électrique;90 Rue de Bercy, 75012 PARIS;75012;Paris 12;12;BERCY;2021-01-03;2021;1;Androï;Prestataire de la DVD opérant sur tout Paris (Éclairage et signalisation lumineuse);G2021A002860;"{""coordinates"": [2.382117697844464, 48.838492995469124], ""type"": ""Point""}";48.838492995469124,2.382117697844464
2870;Objets abandonnés;Autres objets encombrants abandonnés;117 Rue du Faubourg Saint-Martin, 75010 PARIS;75010;Paris 10;10;CHATEAU D'EAU - LANCRY;2021-01-03;2021;1;IOPage DMR Paris.fr application;Ramen en tant que prestataire de DansMaRue;A2021A002870;"{""coordinates"": [2.358433498028375, 48.874316998748206], ""type"": ""Point""}";48.874316998748206,2.358433498028375
2877;Objets abandonnés;Cartons;11 Rue Beudant, 75017 PARIS;75017;Paris 17;17;LEGENDRE - LEVIS;2021-01-03;2021;1;Androï;DPE-STPP-DT;G2021A002877;"{""coordinates"": [2.319097803435427, 48.88271300040557], ""type"": ""Point""}";48.88271300040557,2.319097803435427
3664;Graffitis, tags, affiches et autocollants;Affiches, autocollants ou graffitis sur autres supports:Autre mobilier urbain;15 Avenue Philippe Auguste, 75011 PARIS;75011;Paris 11;11;NATION - ALEXANDRE DUMAS;2021-01-04;2021;1;Androï;graffitis;G2021A003664;"{""coordinates"": [2.394345305575679, 48.850395001753775], ""type"": ""Point""}";48.850395001753775,2.394345305575679
1170;Objets abandonnés;Autres objets encombrants abandonnés;1 Rue Desaix, 75015 PARIS;75015;Paris 15;15;DUPLEIX - LA MOTTE PICQUET;2021-01-02;2021;1;Androï;Ramen en tant que prestataire de DansMaRue;G2021A001170;"{""coordinates"": [2.295272003451687, 48.85460699994649], ""type"": ""Point""}";48.85460699994649,2.295272003451687
1172;Propreté;Déchets et/ou salissures divers;14 Rue Archereau, 75019 PARIS;75019;Paris 19;19;FLANDRE - AUBERVILLIERS;2021-01-02;2021;1;IOPage DMR Paris.fr application;DPE-STPP-DT;A2021A001172;"{""coordinates"": [2.372406506567571, 48.88997999674248], ""type"": ""Point""}";48.88997999674248,2.372406506567571
1195;Objets abandonnés;Autres objets encombrants abandonnés;13 Rue des Rigoles, 75020 PARIS;75020;Paris 20;20;BELLEVILLE;2021-01-02;2021;1;IOPage DMR Paris.fr application;Ramen en tant que prestataire de DansMaRue;A2021A001195;"{""coordinates"": [2.394560602568824, 48.87163000218462], ""type"": ""Point""}";48.87163000218462,2.394560602568824
2062;Objets abandonnés;Autres objets encombrants abandonnés;19 Rue Tristan Tzara, 75018 PARIS;75018;Paris 18;18;CHARLES HERMITE - EVANGILE;2021-01-03;2021;1;Androï;Ramen en tant que prestataire de DansMaRue;G2021A002062;"{""coordinates"": [2.363798994567582, 48.89498999795947], ""type"": ""Point""}";48.89498999795947,2.363798994567582
52389;Autos, motos, vélos...;Deux-roues motorisé en stationnement gênant;54 Rue des Gravilliers, 75003 PARIS;75001;Paris 1;3;ARTS ET METIERS;2020-12-31;2020;12;IOPage DMR Paris.fr application;DPMP-SCOP;A2020L052389;"{""coordinates"": [2.355444396738367, 48.86427000217525], ""type"": ""Point""}";48.86427000217525,2.355444396738367
52407;Autos, motos, vélos...;Automobile ou autre véhicule motorisé en stationnement gênant;35bis Rue du Borrégo, 75020 PARIS;75020;Paris 20;20;TELEGRAPHE - PELLEPORT - SAINT-FARGEAU;2020-12-31;2020;12;IOPage DMR Paris.fr application;DPMP-SCOP;A2020L052407;"{""coordinates"": [2.401198896441956, 48.87338300209895], ""type"": ""Point""}";48.87338300209895,2.401198896441956
52415;Graffitis, tags, affiches et autocollants;[] Affiches ou autocollants sur mur, façade sur rue, pont (surface supérieure à 1 m²);35 Rue des Orteaux, 75020 PARIS;75020;Paris 20;20;REUNION - PERE LACHAISE;2020-12-31;2020;12;Androï;DPE-STPP-Fonctionnelle;G2020L052415;"{""coordinates"": [2.401488495761123, 48.85672999800778], ""type"": ""Point""}";48.85672999800778,2.401488495761123
343;Autos, motos, vélos...;Épave d'automobile ou d'un autre véhicule motorisé;2 Cours la Reine, 75008 PARIS;75008;Paris 8;8;TRIANGLE D'OR;2021-01-01;2021;1;Androï;DPMP-UEV;G2021A000343;"{""coordinates"": [2.310671605008282, 48.86455999739243], ""type"": ""Point""}";48.86455999739243,2.310671605008282
49974;Objets abandonnés;[] A requalifier de ramen;279 Rue Saint-Denis, 75002 PARIS;75001;Paris 1;2;SENTIER - BONNE NOUVELLE;2020-12-29;2020;12;Androï;DPE-STPP-DT;G2020L049974;"{""coordinates"": [2.351899106816373, 48.86881299888298], ""type"": ""Point""}";48.86881299888298,2.351899106816373
49979;Propreté;Déchets et/ou salissures divers;27 rue Archereau, 75019 PARIS;75019;Paris 19;19;FLANDRE - AUBERVILLIERS;2020-12-29;2020;12;Page DMR Paris.fr;DPE-STPP-DT;S2020L049979;"{""coordinates"": [2.373207793590594, 48.89082300010516], ""type"": ""Point""}";48.89082300010516,2.373207793590594
50782;Objets abandonnés;Gravats ou déchets de chantier;94 Rue Saint-Maur, 75011 PARIS;75011;Paris 11;11;BELLEVILLE - SAINT-MAUR;2020-12-30;2020;12;IOPage DMR Paris.fr application;Ramen en tant que prestataire de DansMaRue;A2020L050782;"{""coordinates"": [2.377627095434187, 48.865302998586785], ""type"": ""Point""}";48.865302998586785,2.377627095434187
50792;Autos, motos, vélos...;Épave de deux-roues motorisé;72 rue Saint-Blaise, 75020 PARIS;75020;Paris 20;20;SAINT BLAISE;2020-12-30;2020;12;Page DMR Paris.fr;DPMP-UEV;S2020L050792;"{""coordinates"": [2.408527095547644, 48.85701999621299], ""type"": ""Point""}";48.85701999621299,2.408527095547644
51580;Objets abandonnés;Objets infestés de punaises de lit;94 rue Jeanne d'Arc, 75013 PARIS;75013;Paris 13;13;SALPETRIERE - AUSTERLITZ;2020-12-30;2020;12;Page DMR Paris.fr;Ramen en tant que prestataire de DansMaRue;S2020L051580;"{""coordinates"": [2.363384200690303, 48.833702001025486], ""type"": ""Point""}";48.833702001025486,2.363384200690303
51608;Autos, motos, vélos...;Automobile ou autre véhicule motorisé en stationnement gênant;4 avenue de la Porte de Villiers, 75017 PARIS;75017;Paris 17;17;TERNES - MAILLOT;2020-12-31;2020;12;Page DMR Paris.fr;DPMP-SCOP;S2020L051608;"{""coordinates"": [2.287159403619542, 48.883556001567634], ""type"": ""Point""}";48.883556001567634,2.287159403619542
51623;Objets abandonnés;Autres objets encombrants abandonnés;28 Rue Beaurepaire, 75010 PARIS;75010;Paris 10;10;CHATEAU D'EAU - LANCRY;2020-12-31;2020;12;Androï;Ramen en tant que prestataire de DansMaRue;G2020L051623;"{""coordinates"": [2.364255002496659, 48.871016994762975], ""type"": ""Point""}";48.871016994762975,2.364255002496659
50001;Voirie et espace public;Chaussées:Affaissement, trou, bosse, pavé arraché;22bis Rue Manin, 75019 PARIS;75019;Paris 19;19;DANUBE;2020-12-29;2020;12;IOPage DMR Paris.fr application;DVD;A2020L050001;"{""coordinates"": [2.387861294612577, 48.88320499768306], ""type"": ""Point""}";48.88320499768306,2.387861294612577
50824;Objets abandonnés;Autres objets encombrants abandonnés;29 boulevard Sérurier, 75019 PARIS;75019;Paris 19;19;PORTE DES LILAS;2020-12-30;2020;12;Page DMR Paris.fr;Ramen en tant que prestataire de DansMaRue;S2020L050824;"{""coordinates"": [2.404625400107387, 48.87786500243634], ""type"": ""Point""}";48.87786500243634,2.404625400107387
48377;Graffitis, tags, affiches et autocollants;Graffitis sur mur, façade sur rue, pont;200 rue de Crimee, 75019 PARIS;75019;Paris 19;19;FLANDRE - AUBERVILLIERS;2020-12-28;2020;12;IOPage DMR Paris.fr application;graffitis;A2020L048377;"{""coordinates"": [2.375843003803224, 48.89175800207242], ""type"": ""Point""}";48.89175800207242,2.375843003803224
48378;Objets abandonnés;Autres objets encombrants abandonnés;92 boulevard de la Villette, 75019 PARIS;75019;Paris 19;19;BAS - BELLEVILLE;2020-12-28;2020;12;IOPage DMR Paris.fr application;Ramen en tant que prestataire de DansMaRue;A2020L048378;"{""coordinates"": [2.37243559997732, 48.87643399946745], ""type"": ""Point""}";48.87643399946745,2.37243559997732
48379;Objets abandonnés;Autres objets encombrants abandonnés;92 Boulevard de la Villette, 75019 PARIS;75019;Paris 19;19;BAS - BELLEVILLE;2020-12-28;2020;12;IOPage DMR Paris.fr application;Ramen en tant que prestataire de DansMaRue;A2020L048379;"{""coordinates"": [2.372331097250357, 48.87636000303371], ""type"": ""Point""}";48.87636000303371,2.372331097250357
49187;Objets abandonnés;Autres objets encombrants abandonnés;211 Rue la Fayette, 75010 PARIS;75010;Paris 10;10;LOUIS BLANC - AQUEDUC;2020-12-29;2020;12;Androï;Ramen en tant que prestataire de DansMaRue;G2020L049187;"{""coordinates"": [2.364102096531217, 48.881274995438], ""type"": ""Point""}";48.881274995438,2.364102096531217
49200;Objets abandonnés;Autres objets encombrants abandonnés;3 Rue Clavel, 75020 PARIS;75019;Paris 19;19;PLATEAU;2020-12-29;2020;12;IOPage DMR Paris.fr application;Ramen en tant que prestataire de DansMaRue;A2020L049200;"{""coordinates"": [2.385281798240058, 48.87435499954121], ""type"": ""Point""}";48.87435499954121,2.385281798240058
49203;Graffitis, tags, affiches et autocollants;Graffitis sur mur, façade sur rue, pont;204 Rue de la Roquette, 75011 PARIS;75011;Paris 11;11;LEON BLUM - FOLIE-REGNAULT;2020-12-29;2020;12;Androï;graffitis;G2020L049203;"{""coordinates"": [2.388278493212465, 48.85970699942995], ""type"": ""Point""}";48.85970699942995,2.388278493212465
45902;Arbres, végétaux et animaux;Arbuste ou jardinière en mauvais état;4 Avenue de Villiers, 75017 PARIS;75017;Paris 17;17;LEGENDRE - LEVIS;2020-12-26;2020;12;Androï;;G2020L045902;"{""coordinates"": [2.315767493635545, 48.88170599663297], ""type"": ""Point""}";48.88170599663297,2.315767493635545
46713;Objets abandonnés;Autres objets encombrants abandonnés;18 Rue de Meaux, 75019 PARIS;75019;Paris 19;19;SECRETAN;2020-12-27;2020;12;Androï;Ramen en tant que prestataire de DansMaRue;G2020L046713;"{""coordinates"": [2.37151549548031, 48.8791159992145], ""type"": ""Point""}";48.8791159992145,2.37151549548031
46714;Autos, motos, vélos...;Automobile ou autre véhicule motorisé en stationnement gênant;133 Rue du Mont-Cenis, 75018 PARIS;75018;Paris 18;18;AMIRAUX - SIMPLON - POISSONNIERS;2020-12-27;2020;12;IOPage DMR Paris.fr application;DPMP-SCOP;A2020L046714;"{""coordinates"": [2.34657599511003, 48.89680999729431], ""type"": ""Point""}";48.89680999729431,2.34657599511003
46722;Objets abandonnés;Gravats ou déchets de chantier;17 Rue du Volga, 75020 PARIS;75020;Paris 20;20;PLAINE LAGNY;2020-12-27;2020;12;Androï;Ramen en tant que prestataire de DansMaRue;G2020L046722;"{""coordinates"": [2.405455996008431, 48.85241300320815], ""type"": ""Point""}";48.85241300320815,2.405455996008431
46753;Objets abandonnés;Sacs de déchets ménagers;12 Rue Raynouard, 75016 PARIS;75016;Paris 16;16;MUETTE SUD;2020-12-27;2020;12;IOPage DMR Paris.fr application;DPE-STPP-DT;A2020L046753;"{""coordinates"": [2.2835269935913542, 48.85767699999045], ""type"": ""Point""}";48.85767699999045,2.2835269935913542
1835;Activités commerciales et professionnelles;Prospectus utilisant frauduleusement le logo et / ou les couleurs de la Ville de Paris;139 Boulevard Saint-Germain, 75006 PARIS;75006;Paris 6;6;SAINT - GERMAIN DES PRES;2021-01-02;2021;1;Androï;DAJ;G2021A001835;"{""coordinates"": [2.334811198298919, 48.85349300070136], ""type"": ""Point""}";48.85349300070136,2.334811198298919
1849;Autos, motos, vélos...;[] Épave de vélo - enlèvement demandé;2 Rue Cail, 75010 PARIS;75010;Paris 10;10;LOUIS BLANC - AQUEDUC;2021-01-02;2021;1;IOPage DMR Paris.fr application;DPE-STPP-Fonctionnelle;A2021A001849;"{""coordinates"": [2.361466995519806, 48.882679995436256], ""type"": ""Point""}";48.882679995436256,2.361466995519806
1855;Éclairage / Électricité;Éclairage public éteint la nuit;92 Boulevard Voltaire, 75011 PARIS;75011;Paris 11;11;REPUBLIQUE - SAINT-AMBROISE;2021-01-02;2021;1;Androï;Prestataire de la DVD opérant sur tout Paris (Éclairage et signalisation lumineuse);G2021A001855;"{""coordinates"": [2.375866196016522, 48.86018999738466], ""type"": ""Point""}";48.86018999738466,2.375866196016522
9196;Voirie et espace public;Chantier :Chantier de voirie sans barrière ou information et présentant un danger;21 rue de Babylone, 75007 PARIS;75007;Paris 7;7;SAINT - THOMAS D'AQUIN;2021-01-07;2021;1;Page DMR Paris.fr;DVD;S2021A009196;"{""coordinates"": [2.322380799380765, 48.85162999560265], ""type"": ""Point""}";48.85162999560265,2.322380799380765
9200;Objets abandonnés;Autres objets encombrants abandonnés;20 Rue Sorbier, 75020 PARIS;75020;Paris 20;20;AMANDIERS - MENILMONTANT;2021-01-07;2021;1;Androï;Ramen en tant que prestataire de DansMaRue;G2021A009200;"{""coordinates"": [2.390838103987838, 48.86712999677059], ""type"": ""Point""}";48.86712999677059,2.390838103987838
1003;Objets abandonnés;Autres objets encombrants abandonnés;29 Rue de la Grange aux Belles, 75010 PARIS;75010;Paris 10;10;GRANGE AUX BELLES - TERRAGE;2021-01-02;2021;1;Androï;Ramen en tant que prestataire de DansMaRue;G2021A001003;"{""coordinates"": [2.36692479322169, 48.875008001931434], ""type"": ""Point""}";48.875008001931434,2.36692479322169
1012;Voirie et espace public;Trottoirs:Affaissement, trou, bosse, pavé arraché;10 Rue Miollis, 75015 PARIS;75015;Paris 15;15;CAMBRONNE - GARIBALDI;2021-01-02;2021;1;Androï;DVD;G2021A001012;"{""coordinates"": [2.305225605146411, 48.846300003172004], ""type"": ""Point""}";48.846300003172004,2.305225605146411
1870;Autos, motos, vélos...;Deux-roues motorisé en stationnement gênant;23 Rue de Paradis, 75010 PARIS;75010;Paris 10;10;PORTE SAINT-DENIS - PARADIS;2021-01-02;2021;1;IOPage DMR Paris.fr application;DPMP-SCOP;A2021A001870;"{""coordinates"": [2.352302000172056, 48.874976999126915], ""type"": ""Point""}";48.874976999126915,2.352302000172056
11655;Graffitis, tags, affiches et autocollants;Affiches ou autocollants sur mur, façade sur rue, pont, jardinière, descente d'eau pluviale;2 rue de Braque, 75003 PARIS;75001;Paris 1;3;SAINT - AVOYE;2021-01-08;2021;1;Page DMR Paris.fr;DPE-STPP-DT;S2021A011655;"{""coordinates"": [2.357254506570234, 48.860714001413925], ""type"": ""Point""}";48.860714001413925,2.357254506570234
12472;Autos, motos, vélos...;Automobile ou autre véhicule motorisé en stationnement gênant;3 Rue Alexandre Parodi, 75010 PARIS;75010;Paris 10;10;GRANGE AUX BELLES - TERRAGE;2021-01-09;2021;1;IOPage DMR Paris.fr application;DPMP-SCOP;A2021A012472;"{""coordinates"": [2.3661939950041972, 48.879355998915116], ""type"": ""Point""}";48.879355998915116,2.3661939950041972
12475;Objets abandonnés;Autres objets encombrants abandonnés;199 Avenue de Clichy, 75017 PARIS;75017;Paris 17;17;BATIGNOLLES;2021-01-09;2021;1;IOPage DMR Paris.fr application;Ramen en tant que prestataire de DansMaRue;A2021A012475;"{""coordinates"": [2.320077704193757, 48.89057499736221], ""type"": ""Point""}";48.89057499736221,2.320077704193757
13313;Propreté;Déchets et/ou salissures divers;8 Rue Falconet, 75018 PARIS;75018;Paris 18;18;MONTMARTRE;2021-01-09;2021;1;Androï;DPE-STPP-DT;G2021A013313;"{""coordinates"": [2.346178303352391, 48.887529999651925], ""type"": ""Point""}";48.887529999651925,2.346178303352391
13323;Éclairage / Électricité;Boitier, coffret ou armoire électrique ouvert en pied d'immeuble - fils apparents;75 Rue Saint-Lazare, 75009 PARIS;75009;Paris 9;9;OPERA - CHAUSSEE D'ANTIN;2021-01-09;2021;1;IOPage DMR Paris.fr application;DVD;A2021A013323;"{""coordinates"": [2.331497702083679, 48.876071999971956], ""type"": ""Point""}";48.876071999971956,2.331497702083679
10827;Autos, motos, vélos...;Automobile ou autre véhicule motorisé en stationnement gênant;2 rue Anatole de la Forge, 75017 PARIS;75017;Paris 17;17;TERNES - MAILLOT;2021-01-08;2021;1;Page DMR Paris.fr;DPMP-SCOP;S2021A010827;"{""coordinates"": [2.291566004225722, 48.8753099963757], ""type"": ""Point""}";48.8753099963757,2.291566004225722
10847;Objets abandonnés;Autres objets encombrants abandonnés;366 Rue de Vaugirard, 75015 PARIS;75015;Paris 15;15;VAUGIRARD - PARC DES EXPOSITIONS;2021-01-08;2021;1;Androï;Ramen en tant que prestataire de DansMaRue;G2021A010847;"{""coordinates"": [2.291260499043909, 48.83458999511902], ""type"": ""Point""}";48.83458999511902,2.291260499043909
11663;Objets abandonnés;Autres objets encombrants abandonnés;109 rue du Bac, 75007 PARIS;75007;Paris 7;7;SAINT - THOMAS D'AQUIN;2021-01-08;2021;1;Page DMR Paris.fr;Ramen en tant que prestataire de DansMaRue;S2021A011663;"{""coordinates"": [2.323722993957008, 48.85231399628118], ""type"": ""Point""}";48.85231399628118,2.323722993957008
11673;Graffitis, tags, affiches et autocollants;Graffitis sur mur, façade sur rue, pont;10 rue de Chabrol, 75010 PARIS;75010;Paris 10;10;SAINT - VINCENT DE PAUL - LARIBOISIERE;2021-01-08;2021;1;Page DMR Paris.fr;graffitis;S2021A011673;"{""coordinates"": [2.354755001971761, 48.876699999839836], ""type"": ""Point""}";48.876699999839836,2.354755001971761
